Date,Time,Temperature (Avg),Wind Direction (Avg),Wind Speed (Avg),Relative Humidity (Avg),Barometric Pressure (Avg),Precipitation (Sum),Rain Duration (Sum),Daily ETO,Pyranometer 0 - 2000 W/M2 (Avg)
17/11/2016,00:00:00,12.2,94.5,1.2,72.9,986.2,0,0,0.53,25.3
18/11/2016,00:00:00,11.5,129.2,1.1,70.2,985.5,0,0,1.24,85.6
19/11/2016,00:00:00,12,139.8,0.7,70.5,986.5,0,0,1.67,123.1
20/11/2016,00:00:00,13.4,114.5,0.7,79,985.3,0,0,1.6,116.9
21/11/2016,00:00:00,13.8,103.4,0.7,78.3,983.8,0,0,0.81,56.6
22/11/2016,00:00:00,14.1,133.1,0.8,75.5,984,0,0,1.21,83.8
23/11/2016,00:00:00,14.9,119,0.9,77.3,984.7,0,0,0.93,61.9
24/11/2016,00:00:00,14.6,97,0.8,79.3,986.9,0,0,1.07,75.7
25/11/2016,00:00:00,14,165.3,0.7,75.1,986.7,0,0,0.86,57.8
26/11/2016,00:00:00,13.4,140.5,0.6,74.6,984.4,0,0,1.58,120.7
27/11/2016,00:00:00,13.8,139.9,0.7,75.4,983.2,0,0,1.79,130.4
28/11/2016,00:00:00,16,145.6,1,59.3,980.8,0,0,2.08,133.7
29/11/2016,00:00:00,19.3,131.2,2.2,48.3,974.9,0,0.1,2.53,87.5
30/11/2016,00:00:00,16.2,166.1,1.1,66.5,972.6,3.5,120.7,1.37,68.8
01/12/2016,00:00:00,10.3,186.2,0.5,94.4,972.3,81.5,1094.6,0.39,30.1
02/12/2016,00:00:00,7.5,336.9,2.2,79.8,978.9,15.2,510.6,0.49,22.4
03/12/2016,00:00:00,10.5,165.5,1,60.5,980.4,0,0,1.49,114.7
04/12/2016,00:00:00,13.2,133,0.9,65.9,984.3,0,0,1.12,76.9
05/12/2016,00:00:00,13.5,151.1,0.9,68.4,987,0,0.1,1.36,98.7
06/12/2016,00:00:00,12.5,121,0.6,84.3,989,3.8,179.9,0.85,68.9
07/12/2016,00:00:00,11.2,146.8,0.7,81.8,990.1,0,0,1.17,91.3
08/12/2016,00:00:00,11.7,130,0.8,77.2,990.5,1.4,60,1.22,93.2
09/12/2016,00:00:00,9.7,156.8,1.5,68.1,995.7,1.2,74.9,0.91,45.4
10/12/2016,00:00:00,9.1,169.3,1.1,74.1,992,0,0,1.51,128
11/12/2016,00:00:00,9.3,149.2,1,70.2,987.2,0,0,1.62,134.1
12/12/2016,00:00:00,11.6,132.4,0.8,72.4,984.4,0,0,1.69,130.5
13/12/2016,00:00:00,13.6,140.1,1,68.9,978.6,1,45.2,0.94,61
14/12/2016,00:00:00,10.8,173.7,1.8,79.2,977.8,5.8,269.8,0.38,7.9
15/12/2016,00:00:00,6.7,254,2.7,62.2,987.9,0.4,30,1.22,46.9
16/12/2016,00:00:00,8.3,151.5,0.8,69.8,985.1,0,0.1,1.38,120.9
17/12/2016,00:00:00,8.1,92.3,1.1,77.5,987.3,7.8,194.9,0.36,17.5
18/12/2016,00:00:00,7.3,70.4,1.6,67.3,992.5,1,60,0.54,12.6
19/12/2016,00:00:00,7,158.6,1,67.9,992.4,0.4,30,0.65,40.6
20/12/2016,00:00:00,8.1,179.6,1.2,70.4,992.8,0,0,0.85,56.8
21/12/2016,00:00:00,8.6,152.7,0.8,73.2,989.7,0,0.1,1.02,87.6
22/12/2016,00:00:00,8.2,144.3,2.4,69.5,984.6,1.4,75.3,0.85,26.4
23/12/2016,00:00:00,5.6,196.2,2.7,83.4,982.2,20.6,570,0.36,10.5
24/12/2016,00:00:00,5.9,125.9,0.7,91.6,982.8,25.2,630.7,0.3,25.8
25/12/2016,00:00:00,7.8,209.3,1.7,82.5,983.1,10,240.9,0.49,19.2
26/12/2016,00:00:00,9,185.1,1,74.4,983.7,0.4,30.1,0.55,37.4
27/12/2016,00:00:00,8.6,237.9,1.7,73.4,984,4.8,119.9,0.8,42.3
